run,model,sb,score,AUROC,AUPR,nAUPR
3,ecnn2,10,un_nentropy,0.734375,0.73876953125,0.59130859375
3,ecnn2,1,un_nnmp,0.79931640625,0.71728515625,0.6142578125
3,ecnn2,3,un_nnmp,0.74462890625,0.705078125,0.576171875
3,ecnn2,4,un_nnmp,0.7177734375,0.7568359375,0.59521484375
3,ecnn2,5,un_nnmp,0.79833984375,0.70556640625,0.607421875
3,ecnn2,6,un_nnmp,0.68017578125,0.73486328125,0.5732421875
3,ecnn2,7,un_nnmp,0.78857421875,0.8115234375,0.6845703125
3,ecnn2,8,un_nnmp,0.68359375,0.720703125,0.55078125
3,ecnn2,10,un_nnmp,0.73388671875,0.73828125,0.59033203125
3,ecnn2,1,un_vac,0.79150390625,0.716796875,0.61328125
3,ecnn2,3,un_vac,0.7451171875,0.701171875,0.57080078125
3,ecnn2,4,un_vac,0.71533203125,0.74365234375,0.5732421875
3,ecnn2,5,un_vac,0.796875,0.70458984375,0.60595703125
3,ecnn2,6,un_vac,0.6806640625,0.73486328125,0.57373046875
3,ecnn2,7,un_vac,0.78955078125,0.81201171875,0.685546875
3,ecnn2,8,un_vac,0.68212890625,0.72021484375,0.54931640625
3,ecnn2,10,un_vac,0.732421875,0.73681640625,0.587890625
3,ecnn2,1,un_diss,0.7197265625,0.57666015625,0.421875
3,ecnn2,3,un_diss,0.68994140625,0.6201171875,0.45458984375
3,ecnn2,4,un_diss,0.7021484375,0.73974609375,0.56640625
3,ecnn2,5,un_diss,0.6123046875,0.50537109375,0.34033203125
3,ecnn2,6,un_diss,0.5068359375,0.5908203125,0.34130859375
3,ecnn2,7,un_diss,0.51904296875,0.61767578125,0.35986328125
3,ecnn2,8,un_diss,0.50634765625,0.5908203125,0.34130859375
3,ecnn2,10,un_diss,0.70849609375,0.6982421875,0.52685546875
3,ecnn3,1,un_nentropy,0.79638671875,0.6494140625,0.5517578125
3,ecnn3,3,un_nentropy,0.69580078125,0.65576171875,0.51171875
3,ecnn3,4,un_nentropy,0.75830078125,0.7763671875,0.63916015625
3,ecnn3,5,un_nentropy,0.79052734375,0.64892578125,0.5546875
3,ecnn3,6,un_nentropy,0.6962890625,0.716796875,0.5654296875
3,ecnn3,7,un_nentropy,0.7490234375,0.70751953125,0.57666015625
3,ecnn3,8,un_nentropy,0.6630859375,0.71142578125,0.53564453125
3,ecnn3,10,un_nentropy,0.73583984375,0.7236328125,0.58056640625
3,ecnn3,1,un_nnmp,0.7958984375,0.6474609375,0.5498046875
3,ecnn3,3,un_nnmp,0.6953125,0.65478515625,0.51025390625
3,ecnn3,4,un_nnmp,0.75390625,0.7705078125,0.62939453125
3,ecnn3,5,un_nnmp,0.78955078125,0.64599609375,0.55078125
3,ecnn3,6,un_nnmp,0.69384765625,0.712890625,0.5595703125
3,ecnn3,7,un_nnmp,0.74560546875,0.70263671875,0.5693359375
3,ecnn3,8,un_nnmp,0.66552734375,0.712890625,0.5380859375
3,ecnn3,10,un_nnmp,0.7353515625,0.7236328125,0.58056640625
3,ecnn3,1,un_vac,0.79052734375,0.64404296875,0.544921875
3,ecnn3,3,un_vac,0.67333984375,0.64453125,0.495849609375
3,ecnn3,4,un_vac,0.75927734375,0.77685546875,0.64013671875
3,ecnn3,5,un_vac,0.77783203125,0.63916015625,0.54248046875
3,ecnn3,6,un_vac,0.697265625,0.71826171875,0.568359375
3,ecnn3,7,un_vac,0.74462890625,0.70361328125,0.57080078125
3,ecnn3,8,un_vac,0.63623046875,0.6923828125,0.5048828125
3,ecnn3,10,un_vac,0.73291015625,0.71875,0.5732421875
3,ecnn3,1,un_diss,0.7177734375,0.5244140625,0.392333984375
3,ecnn3,3,un_diss,0.6748046875,0.60546875,0.440185546875
3,ecnn3,4,un_diss,0.67431640625,0.69921875,0.51513671875
3,ecnn3,5,un_diss,0.74853515625,0.55517578125,0.435791015625
3,ecnn3,6,un_diss,0.66015625,0.65966796875,0.47802734375
3,ecnn3,7,un_diss,0.6640625,0.6005859375,0.42236328125
3,ecnn3,8,un_diss,0.646484375,0.6826171875,0.48974609375
3,ecnn3,10,un_diss,0.712890625,0.68115234375,0.51611328125
4,ecnn0,1,un_nentropy,0.79248046875,0.615234375,0.52099609375
4,ecnn0,3,un_nentropy,0.6796875,0.61962890625,0.47607421875
4,ecnn0,4,un_nentropy,0.7138671875,0.76904296875,0.61767578125
4,ecnn0,5,un_nentropy,0.771484375,0.64208984375,0.53857421875
4,ecnn0,6,un_nentropy,0.67578125,0.67236328125,0.52197265625
4,ecnn0,7,un_nentropy,0.748046875,0.70263671875,0.57275390625
4,ecnn0,8,un_nentropy,0.65625,0.7216796875,0.5400390625
4,ecnn0,10,un_nentropy,0.7392578125,0.71875,0.5791015625
4,ecnn0,1,un_nnmp,0.794921875,0.6220703125,0.529296875
4,ecnn0,3,un_nnmp,0.6767578125,0.61669921875,0.4716796875
4,ecnn0,4,un_nnmp,0.7109375,0.767578125,0.61474609375
4,ecnn0,5,un_nnmp,0.7666015625,0.63330078125,0.52734375
4,ecnn0,6,un_nnmp,0.66845703125,0.658203125,0.50146484375
4,ecnn0,7,un_nnmp,0.7451171875,0.6982421875,0.56689453125
4,ecnn0,8,un_nnmp,0.6552734375,0.7197265625,0.5361328125
4,ecnn0,10,un_nnmp,0.7392578125,0.71923828125,0.57958984375
4,ecnn1,1,un_nentropy,0.79931640625,0.6279296875,0.5361328125
4,ecnn1,3,un_nentropy,0.70361328125,0.63623046875,0.497802734375
4,ecnn1,4,un_nentropy,0.73974609375,0.72265625,0.58447265625
4,ecnn1,5,un_nentropy,0.77783203125,0.6318359375,0.53271484375
4,ecnn1,6,un_nentropy,0.6845703125,0.673828125,0.52392578125
4,ecnn1,7,un_nentropy,0.74853515625,0.70458984375,0.57373046875
4,ecnn1,8,un_nentropy,0.6572265625,0.70458984375,0.53076171875
4,ecnn1,10,un_nentropy,0.7265625,0.732421875,0.5830078125
4,ecnn1,1,un_nnmp,0.796875,0.623046875,0.5302734375
4,ecnn1,3,un_nnmp,0.70068359375,0.63330078125,0.493896484375
4,ecnn1,4,un_nnmp,0.73046875,0.71240234375,0.568359375
4,ecnn1,5,un_nnmp,0.77490234375,0.62646484375,0.5263671875
4,ecnn1,6,un_nnmp,0.6796875,0.6669921875,0.5146484375
4,ecnn1,7,un_nnmp,0.74462890625,0.701171875,0.56884765625
4,ecnn1,8,un_nnmp,0.654296875,0.70166015625,0.52587890625
4,ecnn1,10,un_nnmp,0.724609375,0.73046875,0.580078125
4,ecnn1,1,un_vac,0.73291015625,0.548828125,0.43798828125
4,ecnn1,3,un_vac,0.65673828125,0.59814453125,0.4453125
4,ecnn1,4,un_vac,0.724609375,0.7177734375,0.57666015625
4,ecnn1,5,un_vac,0.7490234375,0.60107421875,0.49365234375
4,ecnn1,6,un_vac,0.6689453125,0.66015625,0.50439453125
4,ecnn1,7,un_vac,0.69189453125,0.64794921875,0.4921875
4,ecnn1,8,un_vac,0.626953125,0.685546875,0.50048828125
4,ecnn1,10,un_vac,0.7041015625,0.7158203125,0.5576171875
4,ecnn1,1,un_diss,0.7578125,0.5361328125,0.421630859375
4,ecnn1,3,un_diss,0.67041015625,0.57958984375,0.419189453125
4,ecnn1,4,un_diss,0.68359375,0.65283203125,0.479248046875
4,ecnn1,5,un_diss,0.71875,0.53564453125,0.4111328125
4,ecnn1,6,un_diss,0.642578125,0.6044921875,0.423095703125
4,ecnn1,7,un_diss,0.7021484375,0.6337890625,0.4716796875
4,ecnn1,8,un_diss,0.6220703125,0.6552734375,0.452392578125
4,ecnn1,10,un_diss,0.70361328125,0.6962890625,0.52734375
4,ecnn2,1,un_nentropy,0.8095703125,0.7138671875,0.61474609375
4,ecnn2,3,un_nentropy,0.6884765625,0.71240234375,0.55029296875
4,ecnn2,4,un_nentropy,0.73095703125,0.6953125,0.55322265625
4,ecnn2,5,un_nentropy,0.779296875,0.6669921875,0.5537109375
4,ecnn2,6,un_nentropy,0.7177734375,0.7255859375,0.57666015625
4,ecnn2,7,un_nentropy,0.79296875,0.78173828125,0.6513671875
4,ecnn2,8,un_nentropy,0.6943359375,0.71728515625,0.5498046875
4,ecnn2,10,un_nentropy,0.744140625,0.744140625,0.60498046875
4,ecnn2,1,un_nnmp,0.80908203125,0.71728515625,0.619140625
4,ecnn2,3,un_nnmp,0.6875,0.71142578125,0.54833984375
4,ecnn2,4,un_nnmp,0.72998046875,0.6943359375,0.55126953125
4,ecnn2,5,un_nnmp,0.7841796875,0.68505859375,0.57763671875
4,ecnn2,6,un_nnmp,0.71923828125,0.728515625,0.5810546875
4,ecnn2,7,un_nnmp,0.79931640625,0.79541015625,0.67333984375
4,ecnn2,8,un_nnmp,0.6962890625,0.7197265625,0.5537109375
4,ecnn2,10,un_nnmp,0.74462890625,0.7451171875,0.6064453125
4,ecnn2,1,un_vac,0.80029296875,0.71337890625,0.6142578125
4,ecnn2,3,un_vac,0.68798828125,0.71240234375,0.5498046875
4,ecnn2,4,un_vac,0.7314453125,0.6962890625,0.5546875
4,ecnn2,5,un_vac,0.78125,0.68115234375,0.57275390625
4,ecnn2,6,un_vac,0.71923828125,0.728515625,0.5810546875
4,ecnn2,7,un_vac,0.80078125,0.79638671875,0.6748046875
4,ecnn2,8,un_vac,0.6953125,0.7197265625,0.5537109375
4,ecnn2,10,un_vac,0.74365234375,0.74462890625,0.60546875
4,ecnn2,1,un_diss,0.73193359375,0.5712890625,0.422607421875
4,ecnn2,3,un_diss,0.63818359375,0.640625,0.437744140625
4,ecnn2,4,un_diss,0.6845703125,0.62646484375,0.4521484375
4,ecnn2,5,un_diss,0.65673828125,0.53515625,0.37744140625
4,ecnn2,6,un_diss,0.499755859375,0.55517578125,0.31396484375
4,ecnn2,7,un_diss,0.55078125,0.5947265625,0.353271484375
4,ecnn2,8,un_diss,0.501953125,0.5810546875,0.3330078125
4,ecnn2,10,un_diss,0.712890625,0.6923828125,0.52490234375
4,ecnn3,1,un_nentropy,0.8046875,0.63134765625,0.54248046875
4,ecnn3,3,un_nentropy,0.73681640625,0.69140625,0.5595703125
4,ecnn3,4,un_nentropy,0.77099609375,0.80029296875,0.67236328125
4,ecnn3,5,un_nentropy,0.79052734375,0.6494140625,0.55712890625
4,ecnn3,6,un_nentropy,0.68310546875,0.70361328125,0.55322265625
4,ecnn3,7,un_nentropy,0.75,0.7099609375,0.57763671875
4,ecnn3,8,un_nentropy,0.63427734375,0.71044921875,0.5185546875
4,ecnn3,10,un_nentropy,0.74072265625,0.7197265625,0.58056640625
4,ecnn3,1,un_nnmp,0.8046875,0.630859375,0.5419921875
4,ecnn3,3,un_nnmp,0.7373046875,0.69384765625,0.56298828125
4,ecnn3,4,un_nnmp,0.76513671875,0.7939453125,0.662109375
4,ecnn3,5,un_nnmp,0.78955078125,0.64599609375,0.552734375
4,ecnn3,6,un_nnmp,0.6796875,0.69921875,0.5458984375
4,ecnn3,7,un_nnmp,0.74755859375,0.70654296875,0.5732421875
4,ecnn3,8,un_nnmp,0.6357421875,0.7109375,0.51904296875
4,ecnn3,10,un_nnmp,0.740234375,0.7197265625,0.580078125
4,ecnn3,1,un_vac,0.798828125,0.62109375,0.52978515625
4,ecnn3,3,un_vac,0.72998046875,0.6865234375,0.55224609375
4,ecnn3,4,un_vac,0.76953125,0.796875,0.6669921875
4,ecnn3,5,un_vac,0.7783203125,0.63916015625,0.5439453125
4,ecnn3,6,un_vac,0.68505859375,0.70654296875,0.55712890625
4,ecnn3,7,un_vac,0.74560546875,0.705078125,0.57080078125
4,ecnn3,8,un_vac,0.61083984375,0.6962890625,0.4951171875
4,ecnn3,10,un_vac,0.73779296875,0.71337890625,0.5712890625
4,ecnn3,1,un_diss,0.70703125,0.485107421875,0.361328125
4,ecnn3,3,un_diss,0.68896484375,0.61767578125,0.4541015625
4,ecnn3,4,un_diss,0.6904296875,0.72412109375,0.5478515625
4,ecnn3,5,un_diss,0.74560546875,0.546875,0.427001953125
4,ecnn3,6,un_diss,0.64111328125,0.638671875,0.45458984375
4,ecnn3,7,un_diss,0.66650390625,0.60986328125,0.432373046875
4,ecnn3,8,un_diss,0.62841796875,0.68798828125,0.481201171875
4,ecnn3,10,un_diss,0.71533203125,0.671875,0.50830078125
5,ecnn0,1,un_nentropy,0.7939453125,0.6259765625,0.53271484375
5,ecnn0,3,un_nentropy,0.70556640625,0.6611328125,0.5224609375
5,ecnn0,4,un_nentropy,0.7255859375,0.748046875,0.5966796875
5,ecnn0,5,un_nentropy,0.7841796875,0.64501953125,0.54638671875
5,ecnn0,6,un_nentropy,0.66943359375,0.65966796875,0.5068359375
5,ecnn0,7,un_nentropy,0.74853515625,0.70703125,0.57666015625
5,ecnn0,8,un_nentropy,0.6552734375,0.7265625,0.54296875
5,ecnn0,10,un_nentropy,0.74609375,0.72314453125,0.5830078125
5,ecnn0,1,un_nnmp,0.79833984375,0.6357421875,0.54443359375
5,ecnn0,3,un_nnmp,0.69970703125,0.65576171875,0.5146484375
5,ecnn0,4,un_nnmp,0.72119140625,0.74560546875,0.5927734375
5,ecnn0,5,un_nnmp,0.7841796875,0.64501953125,0.546875
5,ecnn0,6,un_nnmp,0.6630859375,0.6484375,0.490478515625
5,ecnn0,7,un_nnmp,0.74951171875,0.70849609375,0.57861328125
5,ecnn0,8,un_nnmp,0.65576171875,0.7255859375,0.541015625
5,ecnn0,10,un_nnmp,0.74853515625,0.7294921875,0.59228515625
5,ecnn1,1,un_nentropy,0.80224609375,0.6123046875,0.525390625
5,ecnn1,3,un_nentropy,0.70068359375,0.64501953125,0.50537109375
5,ecnn1,4,un_nentropy,0.7412109375,0.73388671875,0.59423828125
5,ecnn1,5,un_nentropy,0.78369140625,0.63037109375,0.53515625
5,ecnn1,6,un_nentropy,0.68994140625,0.68896484375,0.5390625
5,ecnn1,7,un_nentropy,0.75390625,0.7001953125,0.57177734375
5,ecnn1,8,un_nentropy,0.671875,0.72119140625,0.5556640625
5,ecnn1,10,un_nentropy,0.7314453125,0.712890625,0.5703125
5,ecnn1,1,un_nnmp,0.79931640625,0.60693359375,0.5185546875
5,ecnn1,3,un_nnmp,0.6953125,0.638671875,0.49609375
5,ecnn1,4,un_nnmp,0.73193359375,0.72314453125,0.57861328125
5,ecnn1,5,un_nnmp,0.779296875,0.6220703125,0.5244140625
5,ecnn1,6,un_nnmp,0.68310546875,0.68115234375,0.5283203125
5,ecnn1,7,un_nnmp,0.75,0.697265625,0.5673828125
5,ecnn1,8,un_nnmp,0.66455078125,0.7138671875,0.54345703125
5,ecnn1,10,un_nnmp,0.72998046875,0.71142578125,0.56884765625
5,ecnn1,1,un_vac,0.76025390625,0.5537109375,0.45361328125
5,ecnn1,3,un_vac,0.66015625,0.6123046875,0.4599609375
5,ecnn1,4,un_vac,0.72802734375,0.72900390625,0.58740234375
5,ecnn1,5,un_vac,0.76025390625,0.6064453125,0.50537109375
5,ecnn1,6,un_vac,0.67822265625,0.6767578125,0.521484375
5,ecnn1,7,un_vac,0.72265625,0.66650390625,0.52392578125
5,ecnn1,8,un_vac,0.63720703125,0.69873046875,0.51953125
5,ecnn1,10,un_vac,0.708984375,0.6953125,0.54443359375
5,ecnn1,1,un_diss,0.759765625,0.5166015625,0.408447265625
5,ecnn1,3,un_diss,0.6630859375,0.57763671875,0.4111328125
5,ecnn1,4,un_diss,0.68359375,0.66455078125,0.4892578125
5,ecnn1,5,un_diss,0.71630859375,0.5224609375,0.399169921875
5,ecnn1,6,un_diss,0.64501953125,0.61376953125,0.427978515625
5,ecnn1,7,un_diss,0.7041015625,0.6259765625,0.465576171875
5,ecnn1,8,un_diss,0.62744140625,0.65771484375,0.453857421875
5,ecnn1,10,un_diss,0.70556640625,0.66943359375,0.505859375
5,ecnn2,1,un_nentropy,0.78955078125,0.70361328125,0.5986328125
5,ecnn2,3,un_nentropy,0.7373046875,0.70751953125,0.572265625
5,ecnn2,4,un_nentropy,0.73974609375,0.783203125,0.6357421875
5,ecnn2,5,un_nentropy,0.8017578125,0.71142578125,0.60791015625
5,ecnn2,6,un_nentropy,0.72119140625,0.7353515625,0.583984375
5,ecnn2,7,un_nentropy,0.79443359375,0.77587890625,0.64892578125
5,ecnn2,8,un_nentropy,0.6875,0.728515625,0.56640625
5,ecnn2,10,un_nentropy,0.73388671875,0.7314453125,0.58837890625
5,ecnn2,1,un_nnmp,0.787109375,0.70166015625,0.595703125
5,ecnn2,3,un_nnmp,0.736328125,0.70703125,0.5712890625
5,ecnn2,4,un_nnmp,0.7392578125,0.7841796875,0.63623046875
5,ecnn2,5,un_nnmp,0.81103515625,0.74365234375,0.65185546875
5,ecnn2,6,un_nnmp,0.72216796875,0.73779296875,0.58740234375
5,ecnn2,7,un_nnmp,0.802734375,0.79931640625,0.685546875
5,ecnn2,8,un_nnmp,0.68896484375,0.7314453125,0.5712890625
5,ecnn2,10,un_nnmp,0.73486328125,0.73095703125,0.58740234375
5,ecnn2,1,un_vac,0.78466796875,0.70458984375,0.59912109375
5,ecnn2,3,un_vac,0.73828125,0.7099609375,0.57568359375
5,ecnn2,4,un_vac,0.7392578125,0.78125,0.6318359375
5,ecnn2,5,un_vac,0.81005859375,0.74462890625,0.65283203125
5,ecnn2,6,un_vac,0.72265625,0.73779296875,0.587890625
5,ecnn2,7,un_vac,0.80615234375,0.8017578125,0.68994140625
5,ecnn2,8,un_vac,0.685546875,0.72998046875,0.5693359375
5,ecnn2,10,un_vac,0.73193359375,0.732421875,0.58984375
5,ecnn2,1,un_diss,0.68603515625,0.5390625,0.37548828125
5,ecnn2,3,un_diss,0.67236328125,0.61083984375,0.4306640625
5,ecnn2,4,un_diss,0.72216796875,0.76220703125,0.599609375
5,ecnn2,5,un_diss,0.6064453125,0.5205078125,0.34765625
5,ecnn2,6,un_diss,0.50048828125,0.56982421875,0.32373046875
5,ecnn2,7,un_diss,0.55908203125,0.58544921875,0.35107421875
5,ecnn2,8,un_diss,0.51513671875,0.591796875,0.34814453125
5,ecnn2,10,un_diss,0.71533203125,0.69580078125,0.53369140625
5,ecnn3,1,un_nentropy,0.79833984375,0.6376953125,0.544921875
5,ecnn3,3,un_nentropy,0.72021484375,0.6591796875,0.5234375
5,ecnn3,4,un_nentropy,0.74951171875,0.78955078125,0.65185546875
5,ecnn3,5,un_nentropy,0.7900390625,0.65576171875,0.56103515625
5,ecnn3,6,un_nentropy,0.6845703125,0.69873046875,0.546875
5,ecnn3,7,un_nentropy,0.748046875,0.72705078125,0.58984375
5,ecnn3,8,un_nentropy,0.65478515625,0.71728515625,0.53515625
5,ecnn3,10,un_nentropy,0.73291015625,0.73193359375,0.58740234375
5,ecnn3,1,un_nnmp,0.7978515625,0.63671875,0.5439453125
5,ecnn3,3,un_nnmp,0.7197265625,0.65966796875,0.5244140625
5,ecnn3,4,un_nnmp,0.74462890625,0.78369140625,0.64208984375
5,ecnn3,5,un_nnmp,0.7890625,0.65234375,0.55712890625
5,ecnn3,6,un_nnmp,0.6826171875,0.69580078125,0.5419921875
5,ecnn3,7,un_nnmp,0.7392578125,0.71875,0.5771484375
5,ecnn3,8,un_nnmp,0.6552734375,0.71826171875,0.5361328125
5,ecnn3,10,un_nnmp,0.73193359375,0.72998046875,0.5849609375
5,ecnn3,1,un_vac,0.79296875,0.63232421875,0.53857421875
5,ecnn3,3,un_vac,0.69677734375,0.64599609375,0.50537109375
5,ecnn3,4,un_vac,0.74755859375,0.78564453125,0.6455078125
5,ecnn3,5,un_vac,0.77880859375,0.6455078125,0.54833984375
5,ecnn3,6,un_vac,0.68505859375,0.69921875,0.54736328125
5,ecnn3,7,un_vac,0.748046875,0.7265625,0.58935546875
5,ecnn3,8,un_vac,0.6279296875,0.70263671875,0.5107421875
5,ecnn3,10,un_vac,0.7314453125,0.73046875,0.58544921875
5,ecnn3,1,un_diss,0.71044921875,0.4970703125,0.368896484375
5,ecnn3,3,un_diss,0.6884765625,0.603515625,0.44580078125
5,ecnn3,4,un_diss,0.67431640625,0.7177734375,0.5322265625
5,ecnn3,5,un_diss,0.7490234375,0.55810546875,0.436767578125
5,ecnn3,6,un_diss,0.64892578125,0.64208984375,0.461181640625
5,ecnn3,7,un_diss,0.66162109375,0.62158203125,0.431396484375
5,ecnn3,8,un_diss,0.6455078125,0.69482421875,0.497802734375
5,ecnn3,10,un_diss,0.6982421875,0.677734375,0.50439453125
