run,model,sb,score,AUROC,AUPR,nAUPR
6,ecnn0,1,un_nentropy,0.796875,0.6123046875,0.52197265625
6,ecnn0,3,un_nentropy,0.6767578125,0.62841796875,0.48046875
6,ecnn0,4,un_nentropy,0.7177734375,0.75439453125,0.60595703125
6,ecnn0,5,un_nentropy,0.77001953125,0.61669921875,0.51708984375
6,ecnn0,6,un_nentropy,0.72119140625,0.72412109375,0.58251953125
6,ecnn0,7,un_nentropy,0.75048828125,0.70849609375,0.57763671875
6,ecnn0,8,un_nentropy,0.64306640625,0.70703125,0.51904296875
6,ecnn0,10,un_nentropy,0.7470703125,0.73193359375,0.59228515625
6,ecnn0,1,un_nnmp,0.8017578125,0.62158203125,0.5341796875
6,ecnn0,3,un_nnmp,0.67333984375,0.62548828125,0.4765625
6,ecnn0,4,un_nnmp,0.7119140625,0.748046875,0.595703125
6,ecnn0,5,un_nnmp,0.76611328125,0.60986328125,0.50830078125
6,ecnn0,6,un_nnmp,0.7158203125,0.71337890625,0.56689453125
6,ecnn0,7,un_nnmp,0.74755859375,0.705078125,0.5732421875
6,ecnn0,8,un_nnmp,0.64404296875,0.70703125,0.51904296875
6,ecnn0,10,un_nnmp,0.74853515625,0.7353515625,0.59814453125
6,ecnn1,1,un_nentropy,0.79443359375,0.611328125,0.521484375
6,ecnn1,3,un_nentropy,0.720703125,0.66943359375,0.533203125
6,ecnn1,4,un_nentropy,0.7548828125,0.72900390625,0.59619140625
6,ecnn1,5,un_nentropy,0.791015625,0.6376953125,0.54443359375
6,ecnn1,6,un_nentropy,0.69287109375,0.67626953125,0.5224609375
6,ecnn1,7,un_nentropy,0.75390625,0.7021484375,0.57373046875
6,ecnn1,8,un_nentropy,0.66015625,0.70703125,0.53515625
6,ecnn1,10,un_nentropy,0.73583984375,0.7275390625,0.58642578125
6,ecnn1,1,un_nnmp,0.7939453125,0.61083984375,0.52099609375
6,ecnn1,3,un_nnmp,0.712890625,0.6611328125,0.521484375
6,ecnn1,4,un_nnmp,0.7451171875,0.71826171875,0.58056640625
6,ecnn1,5,un_nnmp,0.78759765625,0.63134765625,0.5361328125
6,ecnn1,6,un_nnmp,0.68896484375,0.6728515625,0.5166015625
6,ecnn1,7,un_nnmp,0.74853515625,0.697265625,0.56591796875
6,ecnn1,8,un_nnmp,0.65673828125,0.703125,0.52880859375
6,ecnn1,10,un_nnmp,0.732421875,0.7236328125,0.58056640625
6,ecnn1,1,un_vac,0.73974609375,0.53955078125,0.43310546875
6,ecnn1,3,un_vac,0.673828125,0.62744140625,0.4736328125
6,ecnn1,4,un_vac,0.740234375,0.72314453125,0.58740234375
6,ecnn1,5,un_vac,0.765625,0.609375,0.5087890625
6,ecnn1,6,un_vac,0.68017578125,0.6640625,0.50390625
6,ecnn1,7,un_vac,0.72412109375,0.67138671875,0.529296875
6,ecnn1,8,un_vac,0.62890625,0.68701171875,0.50390625
6,ecnn1,10,un_vac,0.71484375,0.71142578125,0.56201171875
6,ecnn1,1,un_diss,0.75830078125,0.52587890625,0.416259765625
6,ecnn1,3,un_diss,0.68017578125,0.59814453125,0.4326171875
6,ecnn1,4,un_diss,0.6962890625,0.654296875,0.48486328125
6,ecnn1,5,un_diss,0.728515625,0.5341796875,0.41455078125
6,ecnn1,6,un_diss,0.6484375,0.61865234375,0.437255859375
6,ecnn1,7,un_diss,0.69970703125,0.6240234375,0.461669921875
6,ecnn1,8,un_diss,0.6240234375,0.6572265625,0.456787109375
6,ecnn1,10,un_diss,0.7060546875,0.67919921875,0.51318359375
6,ecnn2,1,un_nentropy,0.8173828125,0.7119140625,0.61474609375
6,ecnn2,3,un_nentropy,0.7255859375,0.68798828125,0.55029296875
6,ecnn2,4,un_nentropy,0.71728515625,0.74951171875,0.59130859375
6,ecnn2,5,un_nentropy,0.8134765625,0.70751953125,0.609375
6,ecnn2,6,un_nentropy,0.728515625,0.75341796875,0.60693359375
6,ecnn2,7,un_nentropy,0.79296875,0.7783203125,0.64697265625
6,ecnn2,8,un_nentropy,0.69091796875,0.7255859375,0.556640625
6,ecnn2,10,un_nentropy,0.73291015625,0.7353515625,0.59423828125
6,ecnn2,1,un_nnmp,0.818359375,0.72802734375,0.63671875
6,ecnn2,3,un_nnmp,0.7236328125,0.6865234375,0.54833984375
6,ecnn2,4,un_nnmp,0.716796875,0.75048828125,0.5927734375
6,ecnn2,5,un_nnmp,0.8203125,0.73486328125,0.6455078125
6,ecnn2,6,un_nnmp,0.72900390625,0.75537109375,0.609375
6,ecnn2,7,un_nnmp,0.802734375,0.806640625,0.6923828125
6,ecnn2,8,un_nnmp,0.6923828125,0.728515625,0.56103515625
6,ecnn2,10,un_nnmp,0.7333984375,0.7353515625,0.5947265625
6,ecnn2,1,un_vac,0.8134765625,0.72607421875,0.6337890625
6,ecnn2,3,un_vac,0.7265625,0.68896484375,0.5517578125
6,ecnn2,4,un_vac,0.71875,0.74609375,0.5859375
6,ecnn2,5,un_vac,0.8193359375,0.73486328125,0.6455078125
6,ecnn2,6,un_vac,0.7294921875,0.75537109375,0.609375
6,ecnn2,7,un_vac,0.8076171875,0.81201171875,0.70068359375
6,ecnn2,8,un_vac,0.69091796875,0.7275390625,0.56005859375
6,ecnn2,10,un_vac,0.73046875,0.73388671875,0.5927734375
6,ecnn2,1,un_diss,0.7314453125,0.56787109375,0.422607421875
6,ecnn2,3,un_diss,0.66650390625,0.5947265625,0.416015625
6,ecnn2,4,un_diss,0.6787109375,0.71142578125,0.52880859375
6,ecnn2,5,un_diss,0.63916015625,0.5322265625,0.37548828125
6,ecnn2,6,un_diss,0.501953125,0.5810546875,0.331787109375
6,ecnn2,7,un_diss,0.58837890625,0.6201171875,0.39453125
6,ecnn2,8,un_diss,0.513671875,0.59619140625,0.347412109375
6,ecnn2,10,un_diss,0.71142578125,0.69287109375,0.529296875
6,ecnn3,1,un_nentropy,0.79248046875,0.630859375,0.5361328125
6,ecnn3,3,un_nentropy,0.70703125,0.6591796875,0.5205078125
6,ecnn3,4,un_nentropy,0.7607421875,0.80712890625,0.67626953125
6,ecnn3,5,un_nentropy,0.7939453125,0.65771484375,0.564453125
6,ecnn3,6,un_nentropy,0.69775390625,0.7060546875,0.560546875
6,ecnn3,7,un_nentropy,0.73876953125,0.71875,0.576171875
6,ecnn3,8,un_nentropy,0.6689453125,0.72412109375,0.55078125
6,ecnn3,10,un_nentropy,0.748046875,0.7412109375,0.60302734375
6,ecnn3,1,un_nnmp,0.79248046875,0.6298828125,0.53466796875
6,ecnn3,3,un_nnmp,0.7060546875,0.65771484375,0.5185546875
6,ecnn3,4,un_nnmp,0.75390625,0.79833984375,0.6611328125
6,ecnn3,5,un_nnmp,0.79345703125,0.654296875,0.560546875
6,ecnn3,6,un_nnmp,0.69482421875,0.70166015625,0.5537109375
6,ecnn3,7,un_nnmp,0.732421875,0.71337890625,0.56787109375
6,ecnn3,8,un_nnmp,0.66845703125,0.724609375,0.55126953125
6,ecnn3,10,un_nnmp,0.74658203125,0.73974609375,0.6005859375
6,ecnn3,1,un_vac,0.78759765625,0.62353515625,0.52734375
6,ecnn3,3,un_vac,0.67919921875,0.6474609375,0.50439453125
6,ecnn3,4,un_vac,0.7646484375,0.81005859375,0.6806640625
6,ecnn3,5,un_vac,0.78076171875,0.646484375,0.55029296875
6,ecnn3,6,un_vac,0.69873046875,0.7080078125,0.56298828125
6,ecnn3,7,un_vac,0.73974609375,0.7197265625,0.57763671875
6,ecnn3,8,un_vac,0.64111328125,0.70361328125,0.517578125
6,ecnn3,10,un_vac,0.74755859375,0.73876953125,0.5986328125
6,ecnn3,1,un_diss,0.69580078125,0.491455078125,0.36083984375
6,ecnn3,3,un_diss,0.6826171875,0.60498046875,0.4443359375
6,ecnn3,4,un_diss,0.6669921875,0.71923828125,0.52880859375
6,ecnn3,5,un_diss,0.75244140625,0.55908203125,0.439208984375
6,ecnn3,6,un_diss,0.654296875,0.6376953125,0.457763671875
6,ecnn3,7,un_diss,0.6455078125,0.61572265625,0.4208984375
6,ecnn3,8,un_diss,0.6484375,0.689453125,0.494384765625
6,ecnn3,10,un_diss,0.7119140625,0.68505859375,0.51611328125
7,ecnn0,1,un_nentropy,0.79931640625,0.6171875,0.5283203125
7,ecnn0,3,un_nentropy,0.681640625,0.64892578125,0.494384765625
7,ecnn0,4,un_nentropy,0.7138671875,0.7724609375,0.61962890625
7,ecnn0,5,un_nentropy,0.77392578125,0.62255859375,0.521484375
7,ecnn0,6,un_nentropy,0.68017578125,0.6865234375,0.5361328125
7,ecnn0,7,un_nentropy,0.744140625,0.69580078125,0.564453125
7,ecnn0,8,un_nentropy,0.63427734375,0.7138671875,0.52294921875
7,ecnn0,10,un_nentropy,0.7392578125,0.716796875,0.5712890625
7,ecnn0,1,un_nnmp,0.802734375,0.6220703125,0.53466796875
7,ecnn0,3,un_nnmp,0.67724609375,0.646484375,0.490966796875
7,ecnn0,4,un_nnmp,0.7099609375,0.76953125,0.61474609375
7,ecnn0,5,un_nnmp,0.77197265625,0.6201171875,0.51806640625
7,ecnn0,6,un_nnmp,0.67333984375,0.673828125,0.517578125
7,ecnn0,7,un_nnmp,0.74609375,0.69970703125,0.56982421875
7,ecnn0,8,un_nnmp,0.63671875,0.71435546875,0.52392578125
7,ecnn0,10,un_nnmp,0.7421875,0.7236328125,0.58154296875
7,ecnn1,1,un_nentropy,0.80029296875,0.6142578125,0.5244140625
7,ecnn1,3,un_nentropy,0.71826171875,0.6728515625,0.5380859375
7,ecnn1,4,un_nentropy,0.7548828125,0.765625,0.63037109375
7,ecnn1,5,un_nentropy,0.78564453125,0.64208984375,0.54638671875
7,ecnn1,6,un_nentropy,0.69287109375,0.6572265625,0.50830078125
7,ecnn1,7,un_nentropy,0.75244140625,0.70263671875,0.5732421875
7,ecnn1,8,un_nentropy,0.65283203125,0.70263671875,0.52880859375
7,ecnn1,10,un_nentropy,0.7265625,0.7177734375,0.5703125
7,ecnn1,1,un_nnmp,0.80126953125,0.615234375,0.52587890625
7,ecnn1,3,un_nnmp,0.7109375,0.66259765625,0.5234375
7,ecnn1,4,un_nnmp,0.7470703125,0.75537109375,0.6142578125
7,ecnn1,5,un_nnmp,0.7822265625,0.6357421875,0.53857421875
7,ecnn1,6,un_nnmp,0.68701171875,0.65087890625,0.49951171875
7,ecnn1,7,un_nnmp,0.7470703125,0.6982421875,0.5673828125
7,ecnn1,8,un_nnmp,0.6455078125,0.6953125,0.5166015625
7,ecnn1,10,un_nnmp,0.72412109375,0.71484375,0.56640625
7,ecnn1,1,un_vac,0.728515625,0.52587890625,0.415771484375
7,ecnn1,3,un_vac,0.6875,0.64794921875,0.5029296875
7,ecnn1,4,un_vac,0.744140625,0.75927734375,0.6201171875
7,ecnn1,5,un_vac,0.75,0.603515625,0.497802734375
7,ecnn1,6,un_vac,0.68408203125,0.646484375,0.493408203125
7,ecnn1,7,un_vac,0.70166015625,0.6484375,0.49609375
7,ecnn1,8,un_vac,0.62744140625,0.68603515625,0.50244140625
7,ecnn1,10,un_vac,0.70166015625,0.69970703125,0.54296875
7,ecnn1,1,un_diss,0.7646484375,0.533203125,0.424560546875
7,ecnn1,3,un_diss,0.673828125,0.59619140625,0.429443359375
7,ecnn1,4,un_diss,0.6953125,0.69677734375,0.52197265625
7,ecnn1,5,un_diss,0.73046875,0.54345703125,0.4208984375
7,ecnn1,6,un_diss,0.642578125,0.58837890625,0.409912109375
7,ecnn1,7,un_diss,0.6982421875,0.62353515625,0.4599609375
7,ecnn1,8,un_diss,0.60498046875,0.64306640625,0.43359375
7,ecnn1,10,un_diss,0.7021484375,0.67724609375,0.50927734375
7,ecnn2,1,un_nentropy,0.80126953125,0.712890625,0.61279296875
7,ecnn2,3,un_nentropy,0.72314453125,0.66015625,0.52001953125
7,ecnn2,4,un_nentropy,0.7353515625,0.70263671875,0.5625
7,ecnn2,5,un_nentropy,0.8076171875,0.70166015625,0.60009765625
7,ecnn2,6,un_nentropy,0.70849609375,0.74365234375,0.58837890625
7,ecnn2,7,un_nentropy,0.76953125,0.75634765625,0.611328125
7,ecnn2,8,un_nentropy,0.66552734375,0.71728515625,0.5439453125
7,ecnn2,10,un_nentropy,0.744140625,0.73193359375,0.59619140625
7,ecnn2,1,un_nnmp,0.7998046875,0.71533203125,0.61572265625
7,ecnn2,3,un_nnmp,0.7236328125,0.66357421875,0.525390625
7,ecnn2,4,un_nnmp,0.73486328125,0.70556640625,0.56689453125
7,ecnn2,5,un_nnmp,0.81884765625,0.73779296875,0.6484375
7,ecnn2,6,un_nnmp,0.708984375,0.74560546875,0.591796875
7,ecnn2,7,un_nnmp,0.7802734375,0.7685546875,0.63134765625
7,ecnn2,8,un_nnmp,0.66650390625,0.71875,0.54638671875
7,ecnn2,10,un_nnmp,0.74462890625,0.7333984375,0.59814453125
7,ecnn2,1,un_vac,0.7978515625,0.712890625,0.6123046875
7,ecnn2,3,un_vac,0.72412109375,0.66015625,0.52001953125
7,ecnn2,4,un_vac,0.736328125,0.701171875,0.56005859375
7,ecnn2,5,un_vac,0.81787109375,0.7392578125,0.64990234375
7,ecnn2,6,un_vac,0.70947265625,0.74560546875,0.59228515625
7,ecnn2,7,un_vac,0.7802734375,0.76904296875,0.63134765625
7,ecnn2,8,un_vac,0.66357421875,0.7177734375,0.5439453125
7,ecnn2,10,un_vac,0.74267578125,0.73046875,0.59375
7,ecnn2,1,un_diss,0.70166015625,0.548828125,0.3916015625
7,ecnn2,3,un_diss,0.68359375,0.60009765625,0.435546875
7,ecnn2,4,un_diss,0.6904296875,0.6357421875,0.4638671875
7,ecnn2,5,un_diss,0.59765625,0.5009765625,0.3310546875
7,ecnn2,6,un_diss,0.50146484375,0.5849609375,0.333984375
7,ecnn2,7,un_diss,0.499755859375,0.58154296875,0.33203125
7,ecnn2,8,un_diss,0.5146484375,0.59814453125,0.3515625
7,ecnn2,10,un_diss,0.71435546875,0.67822265625,0.515625
7,ecnn3,1,un_nentropy,0.80029296875,0.62548828125,0.53515625
7,ecnn3,3,un_nentropy,0.7060546875,0.64404296875,0.50390625
7,ecnn3,4,un_nentropy,0.74609375,0.79345703125,0.654296875
7,ecnn3,5,un_nentropy,0.78466796875,0.642578125,0.5458984375
7,ecnn3,6,un_nentropy,0.6796875,0.6875,0.537109375
7,ecnn3,7,un_nentropy,0.75732421875,0.705078125,0.57958984375
7,ecnn3,8,un_nentropy,0.658203125,0.71044921875,0.53173828125
7,ecnn3,10,un_nentropy,0.7314453125,0.71533203125,0.5703125
7,ecnn3,1,un_nnmp,0.7998046875,0.62548828125,0.53515625
7,ecnn3,3,un_nnmp,0.70654296875,0.64501953125,0.505859375
7,ecnn3,4,un_nnmp,0.73974609375,0.78564453125,0.6416015625
7,ecnn3,5,un_nnmp,0.7841796875,0.640625,0.54345703125
7,ecnn3,6,un_nnmp,0.67626953125,0.6826171875,0.52978515625
7,ecnn3,7,un_nnmp,0.75390625,0.70068359375,0.5732421875
7,ecnn3,8,un_nnmp,0.66064453125,0.71240234375,0.53564453125
7,ecnn3,10,un_nnmp,0.73095703125,0.71533203125,0.5703125
7,ecnn3,1,un_vac,0.79443359375,0.61669921875,0.52392578125
7,ecnn3,3,un_vac,0.68017578125,0.6298828125,0.48486328125
7,ecnn3,4,un_vac,0.74853515625,0.7939453125,0.65576171875
7,ecnn3,5,un_vac,0.77294921875,0.63232421875,0.53369140625
7,ecnn3,6,un_vac,0.68212890625,0.6904296875,0.541015625
7,ecnn3,7,un_vac,0.75341796875,0.70068359375,0.5732421875
7,ecnn3,8,un_vac,0.62841796875,0.69189453125,0.50244140625
7,ecnn3,10,un_vac,0.72998046875,0.71240234375,0.56591796875
7,ecnn3,1,un_diss,0.69384765625,0.4765625,0.350341796875
7,ecnn3,3,un_diss,0.69140625,0.60791015625,0.453857421875
7,ecnn3,4,un_diss,0.6591796875,0.71142578125,0.517578125
7,ecnn3,5,un_diss,0.7490234375,0.5595703125,0.44091796875
7,ecnn3,6,un_diss,0.63818359375,0.6240234375,0.44287109375
7,ecnn3,7,un_diss,0.66552734375,0.5947265625,0.422119140625
7,ecnn3,8,un_diss,0.64697265625,0.68798828125,0.49609375
7,ecnn3,10,un_diss,0.70361328125,0.67138671875,0.5048828125
8,ecnn0,1,un_nentropy,0.80615234375,0.60986328125,0.52587890625
8,ecnn0,3,un_nentropy,0.68798828125,0.67041015625,0.52099609375
8,ecnn0,4,un_nentropy,0.7080078125,0.744140625,0.58984375
8,ecnn0,5,un_nentropy,0.7802734375,0.63330078125,0.53466796875
8,ecnn0,6,un_nentropy,0.6787109375,0.68408203125,0.5361328125
8,ecnn0,7,un_nentropy,0.75439453125,0.7041015625,0.578125
8,ecnn0,8,un_nentropy,0.66162109375,0.72314453125,0.546875
8,ecnn0,10,un_nentropy,0.73779296875,0.7138671875,0.57080078125
8,ecnn0,1,un_nnmp,0.810546875,0.6181640625,0.53564453125
8,ecnn0,3,un_nnmp,0.677734375,0.6591796875,0.5048828125
8,ecnn0,4,un_nnmp,0.70654296875,0.74365234375,0.5888671875
8,ecnn0,5,un_nnmp,0.77783203125,0.62890625,0.529296875
8,ecnn0,6,un_nnmp,0.673828125,0.671875,0.51806640625
8,ecnn0,7,un_nnmp,0.75341796875,0.7021484375,0.5751953125
8,ecnn0,8,un_nnmp,0.66162109375,0.72216796875,0.54541015625
8,ecnn0,10,un_nnmp,0.740234375,0.71923828125,0.5791015625
8,ecnn1,1,un_nentropy,0.798828125,0.61962890625,0.52880859375
8,ecnn1,3,un_nentropy,0.71337890625,0.6513671875,0.5146484375
8,ecnn1,4,un_nentropy,0.75390625,0.78369140625,0.646484375
8,ecnn1,5,un_nentropy,0.77685546875,0.6435546875,0.5439453125
8,ecnn1,6,un_nentropy,0.6787109375,0.669921875,0.51416015625
8,ecnn1,7,un_nentropy,0.74560546875,0.701171875,0.5673828125
8,ecnn1,8,un_nentropy,0.67919921875,0.71240234375,0.55078125
8,ecnn1,10,un_nentropy,0.72509765625,0.72509765625,0.57421875
8,ecnn1,1,un_nnmp,0.796875,0.6162109375,0.5244140625
8,ecnn1,3,un_nnmp,0.70703125,0.6435546875,0.50439453125
8,ecnn1,4,un_nnmp,0.74462890625,0.7734375,0.6298828125
8,ecnn1,5,un_nnmp,0.77294921875,0.6357421875,0.5341796875
8,ecnn1,6,un_nnmp,0.6748046875,0.66455078125,0.50634765625
8,ecnn1,7,un_nnmp,0.7421875,0.69921875,0.56494140625
8,ecnn1,8,un_nnmp,0.67333984375,0.70556640625,0.5400390625
8,ecnn1,10,un_nnmp,0.72314453125,0.7236328125,0.572265625
8,ecnn1,1,un_vac,0.7412109375,0.5458984375,0.437255859375
8,ecnn1,3,un_vac,0.681640625,0.62841796875,0.4833984375
8,ecnn1,4,un_vac,0.7529296875,0.787109375,0.65185546875
8,ecnn1,5,un_vac,0.744140625,0.60791015625,0.49853515625
8,ecnn1,6,un_vac,0.6630859375,0.65625,0.49365234375
8,ecnn1,7,un_vac,0.697265625,0.6533203125,0.49853515625
8,ecnn1,8,un_vac,0.6474609375,0.6923828125,0.51953125
8,ecnn1,10,un_vac,0.70068359375,0.7080078125,0.5478515625
8,ecnn1,1,un_diss,0.75830078125,0.53173828125,0.419677734375
8,ecnn1,3,un_diss,0.67578125,0.58544921875,0.42333984375
8,ecnn1,4,un_diss,0.6943359375,0.72119140625,0.54443359375
8,ecnn1,5,un_diss,0.71923828125,0.54150390625,0.4140625
8,ecnn1,6,un_diss,0.64208984375,0.611328125,0.427490234375
8,ecnn1,7,un_diss,0.701171875,0.63427734375,0.470947265625
8,ecnn1,8,un_diss,0.63427734375,0.65234375,0.45703125
8,ecnn1,10,un_diss,0.70458984375,0.69140625,0.52197265625
8,ecnn2,1,un_nentropy,0.77197265625,0.703125,0.587890625
8,ecnn2,3,un_nentropy,0.728515625,0.70263671875,0.5654296875
8,ecnn2,4,un_nentropy,0.72607421875,0.77099609375,0.61328125
8,ecnn2,5,un_nentropy,0.8125,0.72705078125,0.63037109375
8,ecnn2,6,un_nentropy,0.7177734375,0.72314453125,0.57373046875
8,ecnn2,7,un_nentropy,0.79052734375,0.77001953125,0.6396484375
8,ecnn2,8,un_nentropy,0.67578125,0.7294921875,0.5625
8,ecnn2,10,un_nentropy,0.716796875,0.72802734375,0.5771484375
