run,model,sb,score,AUROC,AUPR,nAUPR
8,ecnn2,1,un_nnmp,0.7705078125,0.70263671875,0.58740234375
8,ecnn2,3,un_nnmp,0.7275390625,0.70166015625,0.564453125
8,ecnn2,4,un_nnmp,0.72607421875,0.77197265625,0.615234375
8,ecnn2,5,un_nnmp,0.82275390625,0.76220703125,0.67822265625
8,ecnn2,6,un_nnmp,0.71826171875,0.724609375,0.5751953125
8,ecnn2,7,un_nnmp,0.7998046875,0.794921875,0.67822265625
8,ecnn2,8,un_nnmp,0.67626953125,0.73095703125,0.56494140625
8,ecnn2,10,un_nnmp,0.7158203125,0.72607421875,0.57373046875
8,ecnn2,1,un_vac,0.759765625,0.7001953125,0.583984375
8,ecnn2,3,un_vac,0.72998046875,0.705078125,0.5693359375
8,ecnn2,4,un_vac,0.7265625,0.76904296875,0.60986328125
8,ecnn2,5,un_vac,0.82177734375,0.763671875,0.68017578125
8,ecnn2,6,un_vac,0.71875,0.724609375,0.57568359375
8,ecnn2,7,un_vac,0.80322265625,0.79833984375,0.68408203125
8,ecnn2,8,un_vac,0.6748046875,0.72998046875,0.56298828125
8,ecnn2,10,un_vac,0.7158203125,0.72998046875,0.57958984375
8,ecnn2,1,un_diss,0.6962890625,0.57373046875,0.408447265625
8,ecnn2,3,un_diss,0.6767578125,0.6162109375,0.439208984375
8,ecnn2,4,un_diss,0.6982421875,0.7470703125,0.57275390625
8,ecnn2,5,un_diss,0.59912109375,0.50439453125,0.32958984375
8,ecnn2,6,un_diss,0.50048828125,0.55517578125,0.314208984375
8,ecnn2,7,un_diss,0.58349609375,0.60693359375,0.383544921875
8,ecnn2,8,un_diss,0.5029296875,0.5927734375,0.341064453125
8,ecnn2,10,un_diss,0.68603515625,0.6767578125,0.496826171875
8,ecnn3,1,un_nentropy,0.80029296875,0.6220703125,0.53125
8,ecnn3,3,un_nentropy,0.71044921875,0.65869140625,0.52001953125
8,ecnn3,4,un_nentropy,0.7451171875,0.76171875,0.62158203125
8,ecnn3,5,un_nentropy,0.7802734375,0.65185546875,0.55126953125
8,ecnn3,6,un_nentropy,0.677734375,0.68896484375,0.53515625
8,ecnn3,7,un_nentropy,0.75634765625,0.69775390625,0.57275390625
8,ecnn3,8,un_nentropy,0.6484375,0.7177734375,0.533203125
8,ecnn3,10,un_nentropy,0.73876953125,0.72607421875,0.583984375
8,ecnn3,1,un_nnmp,0.80029296875,0.6220703125,0.53173828125
8,ecnn3,3,un_nnmp,0.7099609375,0.658203125,0.51904296875
8,ecnn3,4,un_nnmp,0.74072265625,0.755859375,0.61279296875
8,ecnn3,5,un_nnmp,0.78076171875,0.6513671875,0.55029296875
8,ecnn3,6,un_nnmp,0.67431640625,0.68408203125,0.52783203125
8,ecnn3,7,un_nnmp,0.75390625,0.6943359375,0.56787109375
8,ecnn3,8,un_nnmp,0.64892578125,0.7197265625,0.53662109375
8,ecnn3,10,un_nnmp,0.73779296875,0.72607421875,0.58349609375
8,ecnn3,1,un_vac,0.79248046875,0.60986328125,0.51611328125
8,ecnn3,3,un_vac,0.689453125,0.64794921875,0.50439453125
8,ecnn3,4,un_vac,0.740234375,0.759765625,0.619140625
8,ecnn3,5,un_vac,0.765625,0.640625,0.53662109375
8,ecnn3,6,un_vac,0.68017578125,0.69189453125,0.53955078125
8,ecnn3,7,un_vac,0.751953125,0.6923828125,0.56494140625
8,ecnn3,8,un_vac,0.6240234375,0.69970703125,0.50341796875
8,ecnn3,10,un_vac,0.7373046875,0.7216796875,0.57666015625
8,ecnn3,1,un_diss,0.70458984375,0.481689453125,0.357421875
8,ecnn3,3,un_diss,0.6806640625,0.6005859375,0.43798828125
8,ecnn3,4,un_diss,0.66796875,0.685546875,0.50146484375
8,ecnn3,5,un_diss,0.74755859375,0.57275390625,0.44921875
8,ecnn3,6,un_diss,0.63720703125,0.62744140625,0.443603515625
8,ecnn3,7,un_diss,0.66943359375,0.5908203125,0.42138671875
8,ecnn3,8,un_diss,0.6357421875,0.693359375,0.4931640625
8,ecnn3,10,un_diss,0.7119140625,0.67919921875,0.5126953125
9,ecnn0,1,un_nentropy,0.7998046875,0.61181640625,0.52587890625
9,ecnn0,3,un_nentropy,0.69189453125,0.66064453125,0.5126953125
9,ecnn0,4,un_nentropy,0.71728515625,0.74560546875,0.59716796875
9,ecnn0,5,un_nentropy,0.76513671875,0.62548828125,0.5205078125
9,ecnn0,6,un_nentropy,0.685546875,0.6845703125,0.5361328125
9,ecnn0,7,un_nentropy,0.7490234375,0.69921875,0.56982421875
9,ecnn0,8,un_nentropy,0.6357421875,0.7119140625,0.52294921875
9,ecnn0,10,un_nentropy,0.72607421875,0.7080078125,0.55908203125
9,ecnn0,1,un_nnmp,0.8046875,0.6201171875,0.53564453125
9,ecnn0,3,un_nnmp,0.681640625,0.6484375,0.49560546875
9,ecnn0,4,un_nnmp,0.71142578125,0.740234375,0.587890625
9,ecnn0,5,un_nnmp,0.7626953125,0.62158203125,0.515625
9,ecnn0,6,un_nnmp,0.681640625,0.67431640625,0.521484375
9,ecnn0,7,un_nnmp,0.7490234375,0.69921875,0.56982421875
9,ecnn0,8,un_nnmp,0.6357421875,0.7109375,0.52099609375
9,ecnn0,10,un_nnmp,0.72998046875,0.7138671875,0.56787109375
9,ecnn1,1,un_nentropy,0.798828125,0.63720703125,0.54296875
9,ecnn1,3,un_nentropy,0.712890625,0.66650390625,0.52783203125
9,ecnn1,4,un_nentropy,0.75341796875,0.78271484375,0.6474609375
9,ecnn1,5,un_nentropy,0.77783203125,0.6181640625,0.521484375
9,ecnn1,6,un_nentropy,0.68701171875,0.66455078125,0.515625
9,ecnn1,7,un_nentropy,0.75439453125,0.6982421875,0.5712890625
9,ecnn1,8,un_nentropy,0.6728515625,0.7177734375,0.55322265625
9,ecnn1,10,un_nentropy,0.73046875,0.72314453125,0.578125
9,ecnn1,1,un_nnmp,0.796875,0.634765625,0.53955078125
9,ecnn1,3,un_nnmp,0.70556640625,0.6591796875,0.517578125
9,ecnn1,4,un_nnmp,0.7470703125,0.775390625,0.63525390625
9,ecnn1,5,un_nnmp,0.775390625,0.61328125,0.5146484375
9,ecnn1,6,un_nnmp,0.6826171875,0.65966796875,0.50830078125
9,ecnn1,7,un_nnmp,0.75,0.6953125,0.56689453125
9,ecnn1,8,un_nnmp,0.66357421875,0.708984375,0.5390625
9,ecnn1,10,un_nnmp,0.7294921875,0.7216796875,0.576171875
9,ecnn1,1,un_vac,0.68701171875,0.521484375,0.396728515625
9,ecnn1,3,un_vac,0.67138671875,0.62841796875,0.4736328125
9,ecnn1,4,un_vac,0.74267578125,0.7763671875,0.63671875
9,ecnn1,5,un_vac,0.75,0.5888671875,0.484619140625
9,ecnn1,6,un_vac,0.66943359375,0.64599609375,0.48828125
9,ecnn1,7,un_vac,0.7158203125,0.658203125,0.51416015625
9,ecnn1,8,un_vac,0.6494140625,0.70458984375,0.53271484375
9,ecnn1,10,un_vac,0.70263671875,0.70166015625,0.54541015625
9,ecnn1,1,un_diss,0.74951171875,0.53759765625,0.41650390625
9,ecnn1,3,un_diss,0.6650390625,0.591796875,0.421630859375
9,ecnn1,4,un_diss,0.69580078125,0.72216796875,0.548828125
9,ecnn1,5,un_diss,0.71826171875,0.51904296875,0.396728515625
9,ecnn1,6,un_diss,0.64599609375,0.59765625,0.41845703125
9,ecnn1,7,un_diss,0.70556640625,0.62255859375,0.4638671875
9,ecnn1,8,un_diss,0.62158203125,0.64794921875,0.44287109375
9,ecnn1,10,un_diss,0.71142578125,0.6884765625,0.525390625
9,ecnn2,1,un_nentropy,0.8203125,0.72119140625,0.62353515625
9,ecnn2,3,un_nentropy,0.7412109375,0.67529296875,0.55224609375
9,ecnn2,4,un_nentropy,0.73193359375,0.70361328125,0.56103515625
9,ecnn2,5,un_nentropy,0.80078125,0.705078125,0.6015625
9,ecnn2,6,un_nentropy,0.701171875,0.732421875,0.57568359375
9,ecnn2,7,un_nentropy,0.79052734375,0.76953125,0.64013671875
9,ecnn2,8,un_nentropy,0.67138671875,0.7373046875,0.56787109375
9,ecnn2,10,un_nentropy,0.75341796875,0.73779296875,0.6064453125
9,ecnn2,1,un_nnmp,0.82080078125,0.73486328125,0.64208984375
9,ecnn2,3,un_nnmp,0.74169921875,0.67724609375,0.55517578125
9,ecnn2,4,un_nnmp,0.7294921875,0.70166015625,0.55859375
9,ecnn2,5,un_nnmp,0.8115234375,0.7412109375,0.650390625
9,ecnn2,6,un_nnmp,0.7021484375,0.734375,0.57861328125
9,ecnn2,7,un_nnmp,0.7978515625,0.79052734375,0.6728515625
9,ecnn2,8,un_nnmp,0.673828125,0.7392578125,0.5712890625
9,ecnn2,10,un_nnmp,0.75390625,0.73876953125,0.60791015625
9,ecnn2,1,un_vac,0.8154296875,0.7265625,0.630859375
9,ecnn2,3,un_vac,0.7412109375,0.67529296875,0.55224609375
9,ecnn2,4,un_vac,0.73388671875,0.70361328125,0.56103515625
9,ecnn2,5,un_vac,0.810546875,0.74267578125,0.65234375
9,ecnn2,6,un_vac,0.7021484375,0.734375,0.5791015625
9,ecnn2,7,un_vac,0.79931640625,0.79150390625,0.67431640625
9,ecnn2,8,un_vac,0.6640625,0.734375,0.56298828125
9,ecnn2,10,un_vac,0.75146484375,0.7373046875,0.60595703125
9,ecnn2,1,un_diss,0.72412109375,0.568359375,0.41748046875
9,ecnn2,3,un_diss,0.68212890625,0.57421875,0.4130859375
9,ecnn2,4,un_diss,0.67919921875,0.6259765625,0.44677734375
9,ecnn2,5,un_diss,0.59521484375,0.50830078125,0.335693359375
9,ecnn2,6,un_diss,0.5009765625,0.5771484375,0.32958984375
9,ecnn2,7,un_diss,0.55615234375,0.5859375,0.352783203125
9,ecnn2,8,un_diss,0.5361328125,0.62646484375,0.3857421875
9,ecnn2,10,un_diss,0.71533203125,0.67919921875,0.5185546875
9,ecnn3,1,un_nentropy,0.79150390625,0.71630859375,0.61181640625
9,ecnn3,3,un_nentropy,0.6962890625,0.650390625,0.5068359375
9,ecnn3,4,un_nentropy,0.74169921875,0.794921875,0.65673828125
9,ecnn3,5,un_nentropy,0.77880859375,0.64453125,0.544921875
9,ecnn3,6,un_nentropy,0.685546875,0.68896484375,0.54052734375
9,ecnn3,7,un_nentropy,0.75341796875,0.70751953125,0.5791015625
9,ecnn3,8,un_nentropy,0.6376953125,0.701171875,0.51318359375
9,ecnn3,10,un_nentropy,0.7431640625,0.7373046875,0.5966796875
9,ecnn3,1,un_nnmp,0.78564453125,0.7060546875,0.59765625
9,ecnn3,3,un_nnmp,0.6953125,0.6484375,0.50390625
9,ecnn3,4,un_nnmp,0.736328125,0.78857421875,0.6455078125
9,ecnn3,5,un_nnmp,0.77783203125,0.642578125,0.54248046875
9,ecnn3,6,un_nnmp,0.6826171875,0.68359375,0.533203125
9,ecnn3,7,un_nnmp,0.74853515625,0.701171875,0.56982421875
9,ecnn3,8,un_nnmp,0.640625,0.703125,0.5166015625
9,ecnn3,10,un_nnmp,0.74072265625,0.734375,0.5927734375
9,ecnn3,1,un_vac,0.79150390625,0.7197265625,0.61669921875
9,ecnn3,3,un_vac,0.6708984375,0.63818359375,0.489501953125
9,ecnn3,4,un_vac,0.73193359375,0.78369140625,0.6376953125
9,ecnn3,5,un_vac,0.76806640625,0.634765625,0.53271484375
9,ecnn3,6,un_vac,0.68701171875,0.69140625,0.54443359375
9,ecnn3,7,un_vac,0.7509765625,0.70458984375,0.57470703125
9,ecnn3,8,un_vac,0.609375,0.68359375,0.48486328125
9,ecnn3,10,un_vac,0.7421875,0.732421875,0.58984375
9,ecnn3,1,un_diss,0.62744140625,0.5048828125,0.3232421875
9,ecnn3,3,un_diss,0.67138671875,0.595703125,0.43017578125
9,ecnn3,4,un_diss,0.6884765625,0.73291015625,0.55224609375
9,ecnn3,5,un_diss,0.74267578125,0.55712890625,0.433349609375
9,ecnn3,6,un_diss,0.64697265625,0.62646484375,0.448486328125
9,ecnn3,7,un_diss,0.65673828125,0.591796875,0.412353515625
9,ecnn3,8,un_diss,0.6279296875,0.67578125,0.47216796875
9,ecnn3,10,un_diss,0.70263671875,0.67333984375,0.498779296875
10,ecnn0,1,un_nentropy,0.80126953125,0.611328125,0.52490234375
10,ecnn0,3,un_nentropy,0.68359375,0.63720703125,0.487548828125
10,ecnn0,4,un_nentropy,0.70947265625,0.7646484375,0.61083984375
10,ecnn0,5,un_nentropy,0.7734375,0.63037109375,0.529296875
10,ecnn0,6,un_nentropy,0.68017578125,0.67236328125,0.52001953125
10,ecnn0,7,un_nentropy,0.75537109375,0.7041015625,0.57763671875
10,ecnn0,8,un_nentropy,0.65380859375,0.72607421875,0.54248046875
10,ecnn0,10,un_nentropy,0.7451171875,0.7158203125,0.57763671875
10,ecnn0,1,un_nnmp,0.8046875,0.61669921875,0.53173828125
10,ecnn0,3,un_nnmp,0.67626953125,0.62890625,0.47607421875
10,ecnn0,4,un_nnmp,0.70703125,0.7626953125,0.607421875
10,ecnn0,5,un_nnmp,0.77197265625,0.62744140625,0.52587890625
10,ecnn0,6,un_nnmp,0.67529296875,0.66259765625,0.505859375
10,ecnn0,7,un_nnmp,0.75439453125,0.70458984375,0.578125
10,ecnn0,8,un_nnmp,0.65478515625,0.72607421875,0.54296875
10,ecnn0,10,un_nnmp,0.74658203125,0.71923828125,0.5830078125
10,ecnn1,1,un_nentropy,0.802734375,0.626953125,0.537109375
10,ecnn1,3,un_nentropy,0.7041015625,0.66748046875,0.52490234375
10,ecnn1,4,un_nentropy,0.7587890625,0.78515625,0.64990234375
10,ecnn1,5,un_nentropy,0.78515625,0.63671875,0.54052734375
10,ecnn1,6,un_nentropy,0.689453125,0.68017578125,0.5263671875
10,ecnn1,7,un_nentropy,0.75048828125,0.69775390625,0.5693359375
10,ecnn1,8,un_nentropy,0.67138671875,0.71240234375,0.54736328125
10,ecnn1,10,un_nentropy,0.732421875,0.7236328125,0.5810546875
10,ecnn1,1,un_nnmp,0.80029296875,0.625,0.53466796875
10,ecnn1,3,un_nnmp,0.697265625,0.658203125,0.51123046875
10,ecnn1,4,un_nnmp,0.75244140625,0.77685546875,0.63720703125
10,ecnn1,5,un_nnmp,0.78125,0.63134765625,0.53369140625
10,ecnn1,6,un_nnmp,0.68115234375,0.67041015625,0.51171875
10,ecnn1,7,un_nnmp,0.74658203125,0.69482421875,0.56494140625
10,ecnn1,8,un_nnmp,0.66552734375,0.70654296875,0.53857421875
10,ecnn1,10,un_nnmp,0.7294921875,0.72021484375,0.5751953125
10,ecnn1,1,un_vac,0.7216796875,0.5263671875,0.411865234375
10,ecnn1,3,un_vac,0.6689453125,0.64013671875,0.4853515625
10,ecnn1,4,un_vac,0.740234375,0.7744140625,0.6328125
10,ecnn1,5,un_vac,0.7548828125,0.6015625,0.49609375
10,ecnn1,6,un_vac,0.685546875,0.67431640625,0.51708984375
10,ecnn1,7,un_vac,0.67626953125,0.62548828125,0.466064453125
10,ecnn1,8,un_vac,0.64697265625,0.697265625,0.5244140625
10,ecnn1,10,un_vac,0.7099609375,0.70751953125,0.55615234375
10,ecnn1,1,un_diss,0.7578125,0.53076171875,0.417724609375
10,ecnn1,3,un_diss,0.66748046875,0.59912109375,0.4267578125
10,ecnn1,4,un_diss,0.70849609375,0.7294921875,0.55908203125
10,ecnn1,5,un_diss,0.72412109375,0.5341796875,0.410400390625
10,ecnn1,6,un_diss,0.634765625,0.607421875,0.41845703125
10,ecnn1,7,un_diss,0.70458984375,0.625,0.4658203125
10,ecnn1,8,un_diss,0.6279296875,0.6552734375,0.457763671875
10,ecnn1,10,un_diss,0.70751953125,0.6806640625,0.515625
10,ecnn2,1,un_nentropy,0.7841796875,0.7021484375,0.5927734375
10,ecnn2,3,un_nentropy,0.7275390625,0.7177734375,0.57470703125
10,ecnn2,4,un_nentropy,0.69970703125,0.7314453125,0.56201171875
10,ecnn2,5,un_nentropy,0.77880859375,0.6796875,0.56884765625
10,ecnn2,6,un_nentropy,0.70947265625,0.72607421875,0.5732421875
10,ecnn2,7,un_nentropy,0.78125,0.76171875,0.626953125
10,ecnn2,8,un_nentropy,0.67626953125,0.7236328125,0.5537109375
10,ecnn2,10,un_nentropy,0.7431640625,0.74169921875,0.60400390625
10,ecnn2,1,un_nnmp,0.78173828125,0.70068359375,0.5908203125
10,ecnn2,3,un_nnmp,0.72509765625,0.716796875,0.57373046875
10,ecnn2,4,un_nnmp,0.70068359375,0.73486328125,0.5673828125
10,ecnn2,5,un_nnmp,0.78076171875,0.68603515625,0.57763671875
10,ecnn2,6,un_nnmp,0.71044921875,0.72802734375,0.576171875
10,ecnn2,7,un_nnmp,0.78857421875,0.779296875,0.654296875
10,ecnn2,8,un_nnmp,0.677734375,0.72607421875,0.5576171875
10,ecnn2,10,un_nnmp,0.74267578125,0.7412109375,0.60302734375
10,ecnn2,1,un_vac,0.779296875,0.70166015625,0.5927734375
10,ecnn2,3,un_vac,0.72900390625,0.71728515625,0.57470703125
10,ecnn2,4,un_vac,0.69775390625,0.72607421875,0.5537109375
10,ecnn2,5,un_vac,0.7763671875,0.68017578125,0.5693359375
10,ecnn2,6,un_vac,0.71044921875,0.728515625,0.576171875
10,ecnn2,7,un_vac,0.79052734375,0.78076171875,0.65673828125
10,ecnn2,8,un_vac,0.67578125,0.72509765625,0.55615234375
10,ecnn2,10,un_vac,0.7421875,0.7412109375,0.603515625
10,ecnn2,1,un_diss,0.69482421875,0.55615234375,0.393798828125
10,ecnn2,3,un_diss,0.67041015625,0.6318359375,0.445556640625
10,ecnn2,4,un_diss,0.68896484375,0.7255859375,0.552734375
10,ecnn2,5,un_diss,0.70166015625,0.58447265625,0.440185546875
10,ecnn2,6,un_diss,0.5,0.564453125,0.320556640625
10,ecnn2,7,un_diss,0.54052734375,0.58349609375,0.34716796875
10,ecnn2,8,un_diss,0.5107421875,0.5947265625,0.345703125
10,ecnn2,10,un_diss,0.71142578125,0.6865234375,0.51953125
10,ecnn3,1,un_nentropy,0.7978515625,0.6064453125,0.51806640625
10,ecnn3,3,un_nentropy,0.70166015625,0.64697265625,0.505859375
10,ecnn3,4,un_nentropy,0.75146484375,0.79638671875,0.65966796875
10,ecnn3,5,un_nentropy,0.78759765625,0.65478515625,0.5595703125
10,ecnn3,6,un_nentropy,0.68017578125,0.7041015625,0.5498046875
10,ecnn3,7,un_nentropy,0.75341796875,0.70556640625,0.578125
10,ecnn3,8,un_nentropy,0.65625,0.71142578125,0.53173828125
10,ecnn3,10,un_nentropy,0.74462890625,0.72900390625,0.587890625
10,ecnn3,1,un_nnmp,0.79736328125,0.60400390625,0.515625
10,ecnn3,3,un_nnmp,0.70166015625,0.64599609375,0.5048828125
10,ecnn3,4,un_nnmp,0.7451171875,0.7880859375,0.64599609375
10,ecnn3,5,un_nnmp,0.7861328125,0.65087890625,0.5546875
10,ecnn3,6,un_nnmp,0.67724609375,0.69970703125,0.54345703125
10,ecnn3,7,un_nnmp,0.75,0.70166015625,0.57177734375
10,ecnn3,8,un_nnmp,0.65771484375,0.71240234375,0.533203125
10,ecnn3,10,un_nnmp,0.74462890625,0.72900390625,0.587890625
10,ecnn3,1,un_vac,0.7919921875,0.59912109375,0.50927734375
10,ecnn3,3,un_vac,0.66259765625,0.63330078125,0.487060546875
10,ecnn3,4,un_vac,0.7490234375,0.7958984375,0.6591796875
10,ecnn3,5,un_vac,0.7763671875,0.646484375,0.548828125
10,ecnn3,6,un_vac,0.6806640625,0.705078125,0.55224609375
10,ecnn3,7,un_vac,0.75048828125,0.7021484375,0.57275390625
10,ecnn3,8,un_vac,0.63037109375,0.69482421875,0.5048828125
10,ecnn3,10,un_vac,0.7412109375,0.7236328125,0.5791015625
10,ecnn3,1,un_diss,0.68505859375,0.4541015625,0.331787109375
10,ecnn3,3,un_diss,0.685546875,0.60205078125,0.44287109375
10,ecnn3,4,un_diss,0.671875,0.71728515625,0.52734375
10,ecnn3,5,un_diss,0.744140625,0.5556640625,0.43310546875
10,ecnn3,6,un_diss,0.63916015625,0.64013671875,0.453125
10,ecnn3,7,un_diss,0.66357421875,0.595703125,0.42041015625
10,ecnn3,8,un_diss,0.6435546875,0.68505859375,0.489501953125
10,ecnn3,10,un_diss,0.7197265625,0.689453125,0.52734375
